1.03556,1.03556
2.11895,1.08339
3.22849,1.10954
4.26817,1.03968
5.37367,1.1055
6.36108,0.98741
7.36445,1.00337
8.39768,1.03323
9.44519,1.04751
10.52868,1.08349
11.60831,1.07963
12.66189,1.05358
13.70137,1.03948
14.74685,1.04548
15.80821,1.06136
16.85397,1.04576
17.90346,1.04949
18.93476,1.0313
19.95614,1.02138
20.93337,0.97723
21.95253,1.01916
23.13864,1.18611
24.30254,1.1639
25.28982,0.98728
26.36925,1.07943
27.33847,0.96922
28.3177,0.97923
29.25481,0.93711
30.23615,0.98134
31.22729,0.99114
32.24261,1.01532
33.36619,1.12358
34.43359,1.0674
35.42681,0.99322
36.45231,1.0255
37.5217,1.06939
38.55918,1.03748
39.55054,0.99136
40.55784,1.0073
41.59712,1.03928
42.79706,1.19994
43.88863,1.09157
44.89615,1.00752
46.03592,1.13977
47.04123,1.00531
48.12067,1.07944
49.23434,1.11367
50.38816,1.15382
51.47983,1.09167
52.50114,1.02131
53.58267,1.08153
54.70628,1.12361
55.75584,1.04956
56.82958,1.07374
57.93717,1.10759
58.93047,0.9933
59.99587,1.0654
61.05533,1.05946
62.17491,1.11958
63.22644,1.05153
64.1897,0.96326
65.19096,1.00126
66.28239,1.09143
67.36593,1.08354
68.42141,1.05548
69.54712,1.12571
70.57261,1.02549
71.63206,1.05945
72.78178,1.14972
73.8913,1.10952
74.93279,1.04149
75.99626,1.06347
77.06965,1.07339
78.15518,1.08553
79.23665,1.08147
80.3865,1.14985
81.43615,1.04965
82.4636,1.02745
83.5171,1.0535
84.58844,1.07134
85.68404,1.0956
86.77145,1.08741
87.81699,1.04554
88.83442,1.01743
89.86984,1.03542
90.91708,1.04724
91.97845,1.06137
93.01592,1.03747
94.09732,1.0814
95.21507,1.11775
96.30645,1.09138
97.30989,1.00344
98.41352,1.10363
99.3988,0.98528
100.47424,1.07544
101.43955,0.96531
102.42693,0.98738
103.44607,1.01914
104.50943,1.06336
105.6271,1.11767
106.69255,1.06545
107.76795,1.0754
108.83549,1.06754
109.88911,1.05362
110.90458,1.01547
111.93201,1.02743
113.02758,1.09557
114.09707,1.06949
115.15072,1.05365
116.11991,0.96919
117.11322,0.99331
118.14242,1.0292
119.17572,1.0333
120.21705,1.04133
121.27446,1.05741
122.31374,1.03928
123.29512,0.98138
124.3045,1.00938
125.35384,1.04934
126.39517,1.04133
127.34425,0.94908
128.2934,0.94915
129.3006,1.0072
130.33606,1.03546
131.43756,1.1015
132.37266,0.9351
133.3439,0.97124
134.35705,1.01315
135.40844,1.05139
136.45981,1.05137
137.49312,1.03331
138.49873,1.00561
139.47404,0.97531
140.48523,1.01119
141.48261,0.99738
142.50171,1.0191
143.54113,1.03942
144.58252,1.04139
145.58802,1.0055
146.57738,0.98936
147.57884,1.00146
148.56811,0.98927
149.51916,0.95105
150.52029,1.00113
151.56778,1.04749
152.57495,1.00717
153.52221,0.94726
154.47518,0.95297
155.45827,0.98309
156.42959,0.97132
157.41265,0.98306
158.42189,1.00924
159.42717,1.00528
160.48065,1.05348
161.52198,1.04133
162.5614,1.03942
163.59666,1.03526
164.72433,1.12767
165.68959,0.96526
166.66486,0.97527
167.65415,0.98929
168.74963,1.09548
169.80509,1.05546
170.74824,0.94315
171.78146,1.03322
172.81066,1.0292
173.75582,0.94516
174.72925,0.97343
175.74237,1.01312
176.74351,1.00114
177.76275,1.01924
178.77802,1.01527
179.75736,0.97934
180.7725,1.01514
181.86205,1.08955
182.95563,1.09358
183.88868,0.93305
184.82385,0.93517
185.83713,1.01328
186.96291,1.12578
187.92616,0.96325
189.04766,1.1215
190.03902,0.99136
191.0062,0.96718
191.99344,0.98724
193.00867,1.01523
194.02382,1.01515
195.08722,1.0634
196.15869,1.07147
197.22213,1.06344
198.30971,1.08758
199.42346,1.11375
200.40493,0.98147
201.39623,0.9913
202.47565,1.07942
203.43094,0.95529
204.40225,0.97131
205.40159,0.99934
206.38685,0.98526
207.35617,0.96932
208.32937,0.9732
209.31453,0.98516
210.30769,0.99316
211.31491,1.00722
212.35229,1.03738
213.38356,1.03127
214.42491,1.04135
215.44047,1.01556
216.44378,1.00331
217.44312,0.99934
218.46423,1.02111
219.54377,1.07954
220.50701,0.96324
221.47619,0.96918
222.4634,0.98721
223.46651,1.00311
224.60222,1.13571
225.54938,0.94716
226.51448,0.9651
227.51364,0.99916
228.53286,1.01922
229.53805,1.00519
230.53748,0.99943
231.52085,0.98337
232.48196,0.96111
233.46509,0.98313
234.44442,0.97933
235.40961,0.96519
236.44485,1.03524
237.43616,0.99131
238.40737,0.97121
239.40658,0.99921
240.51024,1.10366
241.44532,0.93508
242.3825,0.93718
243.37962,0.99712
244.38882,1.0092
245.35814,0.96932
246.34123,0.98309
247.35234,1.01111
248.42384,1.0715
249.3389,0.91506
250.25381,0.91491
251.18893,0.93512
252.15393,0.965
253.11492,0.96099
254.06813,0.95321
254.971,0.90287
255.89395,0.92295
256.91924,1.02529
257.87641,0.95717
258.81152,0.93511
259.76051,0.94899
260.80592,1.04541
261.69886,0.89294
262.61787,0.91901
263.61089,0.99302
264.54397,0.93308
265.48304,0.93907
266.42207,0.93903
267.25682,0.83475
268.07742,0.8206
268.89197,0.81455
269.75264,0.86067
270.64732,0.89468
271.59237,0.94505
272.67392,1.08155
273.639,0.96508
274.57813,0.93913
275.41477,0.83664
276.23741,0.82264
277.05391,0.8165
277.88062,0.82671
278.71726,0.83664
279.55996,0.8427
280.42851,0.86855
281.29311,0.8646
282.18377,0.89066
283.10058,0.91681
283.97547,0.87489
284.85608,0.88061
285.74885,0.89277
286.65772,0.90887
287.57655,0.91883
288.51561,0.93906
289.47253,0.95692
290.39733,0.9248
291.23203,0.8347
292.07069,0.83866
292.92941,0.85872
293.79025,0.86084
294.67301,0.88276
295.57385,0.90084
296.47473,0.90088
297.39153,0.9168
298.33046,0.93893
299.29142,0.96096
300.31468,1.02326
301.30378,0.9891
302.16462,0.86084
303.03739,0.87277
303.9263,0.88891
304.92548,0.99918
305.91059,0.98511
306.78345,0.87286
307.63616,0.85271
308.49695,0.86079
309.41977,0.92282
310.425,1.00523
311.38397,0.95897
312.28499,0.90102
313.16588,0.88089
314.04871,0.88283
314.96942,0.92071
315.90235,0.93293
316.82329,0.92094
317.7441,0.92081
318.69913,0.95503
319.75257,1.05344
320.72561,0.97304
321.69265,0.96704
322.66771,0.97506
323.62695,0.95924
324.4677,0.84075
325.31042,0.84272
326.16717,0.85675
327.0419,0.87473
327.97671,0.93481
328.96378,0.98707
329.90468,0.9409
330.85168,0.947
331.79674,0.94506
332.79996,1.00322
333.77515,0.97519
334.71418,0.93903
335.55884,0.84466
336.40948,0.85064
337.30622,0.89674
338.2492,0.94298
339.20014,0.95094
340.1872,0.98706
341.26456,1.07736
342.2818,1.01724
343.21294,0.93114
344.14809,0.93515
345.16925,1.02116
346.11047,0.94122
347.05157,0.9411
347.99064,0.93907
348.91568,0.92504
349.84475,0.92907
350.75365,0.9089
351.67466,0.92101
352.55758,0.88292
353.44444,0.88686
354.38939,0.94495
355.39863,1.00924
356.3516,0.95297
357.31468,0.96308
358.26575,0.95107
359.13462,0.86887
360.03766,0.90304
361.03482,0.99716
361.95992,0.9251
362.88892,0.929
363.90407,1.01515
364.86507,0.961
365.79028,0.92521
366.71128,0.921
367.73036,1.01908
368.66944,0.93908
369.60452,0.93508
370.48328,0.87876
371.4182,0.93492
372.37921,0.96101
373.24005,0.86084
374.16885,0.9288
375.12992,0.96107
375.99278,0.86286
376.87159,0.87881
377.88272,1.01113
378.84172,0.959
379.86299,1.02127
380.73176,0.86877
381.72478,0.99302
382.69784,0.97306
383.56862,0.87078
384.48152,0.9129
385.49067,1.00915
386.43191,0.94124
387.28861,0.8567
388.25553,0.96692
389.1225,0.86697
390.01337,0.89087
390.94421,0.93084
391.90533,0.96112
392.92669,1.02136
393.84969,0.923
394.80855,0.95886
395.78972,0.98117
396.86131,1.07159
397.87842,1.01711
398.88974,1.01132
399.79266,0.90292
400.66745,0.87479
401.56243,0.89498
402.46348,0.90105
403.47461,1.01113
404.44567,0.97106
405.38678,0.94111
406.2695,0.88272
407.16644,0.89694
408.05333,0.88689
408.95423,0.9009
409.91928,0.96505
410.83237,0.91309
411.78116,0.94879
412.65,0.86884
413.54689,0.89689
414.52186,0.97497
415.47884,0.95698
416.32568,0.84684
417.27463,0.94895
418.16957,0.89494
419.06846,0.89889
419.93118,0.86272
420.86805,0.93687
421.76503,0.89698
422.67569,0.91066
423.50243,0.82674
424.37115,0.86872
425.36425,0.9931
426.30929,0.94504
427.15207,0.84278
428.06491,0.91284
428.9797,0.91479
429.79836,0.81866
430.61702,0.81866
431.55795,0.94093
432.39072,0.83277
433.24152,0.8508
434.10409,0.86257
434.98475,0.88066
435.93982,0.95507
436.79264,0.85282
437.6212,0.82856
438.46781,0.84661
439.34855,0.88074
440.23331,0.88476
441.02392,0.79061
441.84861,0.82469
442.73927,0.89066
443.634,0.89473
444.4728,0.8388
445.33325,0.86045
446.23204,0.89879
447.12279,0.89075
448.00154,0.87875
448.8943,0.89276
449.78516,0.89086
450.67389,0.88873
451.56659,0.8927
452.43755,0.87096
453.36033,0.92278
454.34358,0.98325
455.26635,0.92277
456.16138,0.89503
457.05428,0.8929
457.87687,0.82259
458.68144,0.80457
459.6002,0.91876
460.49705,0.89685
