0.79064,0.79064
1.53366,0.74302
2.33812,0.80446
3.05053,0.71241
3.80056,0.75003
4.41838,0.61782
5.20862,0.79024
5.87462,0.666
6.44624,0.57162
7.11798,0.67174
8.57123,1.45325
9.41672,0.84549
10.25552,0.8388
11.19432,0.9388
12.01294,0.81862
12.86166,0.84872
13.74634,0.88468
14.57493,0.82859
15.40763,0.8327
16.25812,0.85049
17.10468,0.84656
18.00546,0.90078
18.79992,0.79446
19.67447,0.87455
20.55108,0.87661
21.42174,0.87066
22.26442,0.84268
23.07705,0.81263
23.90775,0.8307
24.76233,0.85458
25.63108,0.86875
26.46783,0.83675
27.37269,0.90486
28.24544,0.87275
29.08616,0.84072
29.93493,0.84877
30.72741,0.79248
31.54198,0.81457
32.37227,0.83029
33.22481,0.85254
33.98326,0.75845
34.87393,0.89067
35.77673,0.9028
36.56738,0.79065
37.37197,0.80459
38.28267,0.9107
39.06728,0.78461
39.87991,0.81263
40.56401,0.6841
41.31831,0.7543
42.20098,0.88267
43.04147,0.84049
43.77787,0.7364
44.56436,0.78649
45.34882,0.78446
46.18933,0.84051
47.00977,0.82044
47.82223,0.81246
48.62689,0.80466
49.49152,0.86463
50.31806,0.82654
51.12468,0.80662
51.96918,0.8445
52.70552,0.73634
53.55807,0.85255
54.36871,0.81064
55.16731,0.7986
55.89751,0.7302
56.61786,0.72035
57.5026,0.88474
58.22282,0.72022
58.94306,0.72024
59.65319,0.71013
60.34729,0.6941
61.03536,0.68807
61.71946,0.6841
62.38947,0.67001
63.18977,0.8003
64.02223,0.83246
64.90695,0.88472
65.76362,0.85667
66.64836,0.88474
67.5331,0.88474
68.43196,0.89886
69.26064,0.82868
70.07724,0.8166
70.87983,0.80259
71.61611,0.73628
72.50695,0.89084
73.31558,0.80863
74.114,0.79842
74.91044,0.79644
75.62265,0.71221
76.34895,0.7263
77.13525,0.7863
77.8314,0.69615
78.53959,0.70819
79.36205,0.82246
80.27473,0.91268
81.03522,0.76049
82.03632,1.0011
82.91708,0.88076
83.83194,0.91486
84.56628,0.73434
85.31859,0.75231
86.2153,0.89671
87.03192,0.81662
87.8285,0.79658
88.63104,0.80254
89.41362,0.78258
90.18817,0.77455
90.99249,0.80432
91.76691,0.77442
92.61349,0.84658
93.44599,0.8325
94.29449,0.8485
95.14711,0.85262
95.99157,0.84446
96.82989,0.83832
97.69256,0.86267
98.47512,0.78256
99.33166,0.85654
100.19222,0.86056
100.96671,0.77449
101.78332,0.81661
102.66808,0.88476
103.51064,0.84256
104.28116,0.77052
105.1297,0.84854
105.96222,0.83252
106.81283,0.85061
107.69954,0.88671
108.55811,0.85857
109.42281,0.8647
110.20141,0.7786
111.09418,0.89277
111.86258,0.7684
112.62897,0.76639
113.40134,0.77237
114.27993,0.87859
115.03027,0.75034
115.84665,0.81638
116.68517,0.83852
117.5057,0.82053
118.33825,0.83255
119.23105,0.8928
120.05376,0.82271
120.8623,0.80854
121.76318,0.90088
122.64993,0.88675
123.54259,0.89266
124.39143,0.84884
125.14581,0.75438
125.92829,0.78248
126.70689,0.7786
127.39893,0.69204
128.0569,0.65797
128.99968,0.94278
129.74802,0.74834
130.32167,0.57365
131.29676,0.97509
132.13926,0.8425
132.85152,0.71226
133.60584,0.75432
134.28793,0.68209
134.98005,0.69212
135.61392,0.63387
136.27398,0.66006
137.00201,0.72803
137.74413,0.74212
138.60078,0.85665
139.39322,0.79244
140.20562,0.8124
141.07236,0.86674
141.92698,0.85462
142.78564,0.85866
143.66232,0.87668
144.52886,0.86654
145.38344,0.85458
146.21007,0.82663
146.95227,0.7422
147.68851,0.73624
148.42471,0.7362
149.17709,0.75238
150.04371,0.86662
150.85817,0.81446
151.66053,0.80236
152.51319,0.85266
153.29577,0.78258
154.10817,0.8124
155.04314,0.93497
155.95391,0.91077
156.7264,0.77249
157.55706,0.83066
158.37363,0.81657
159.12602,0.75239
159.87629,0.75027
160.68055,0.80426
161.57333,0.89278
162.44996,0.87663
163.31864,0.86868
164.15132,0.83268
164.97991,0.82859
165.75432,0.77441
166.61498,0.86066
167.47349,0.85851
168.36224,0.88875
169.1769,0.81466
169.98549,0.80859
170.81792,0.83243
171.69478,0.87686
172.60561,0.91083
173.49029,0.88468
174.36503,0.87474
175.24185,0.87682
176.12658,0.88473
176.92108,0.7945
177.71754,0.79646
178.41359,0.69605
179.08556,0.67197
180.27144,1.18588
181.19425,0.92281
182.13516,0.94091
183.07601,0.94085
183.99485,0.91884
184.93179,0.93694
185.86063,0.92884
186.80957,0.94894
187.72855,0.91898
188.62142,0.89287
189.43796,0.81654
190.27266,0.8347
191.1235,0.85084
191.9622,0.8387
192.71052,0.74832
193.55698,0.84646
194.42772,0.87074
195.1943,0.76658
196.03882,0.84452
196.90345,0.86463
197.67792,0.77447
198.47846,0.80054
199.3491,0.87064
200.19774,0.84864
201.06235,0.86461
201.84279,0.78044
202.64533,0.80254
203.55214,0.90681
204.34874,0.7966
205.23142,0.88268
206.1021,0.87068
206.88467,0.78257
207.67506,0.79039
208.55379,0.87873
209.42442,0.87063
210.2971,0.87268
211.14807,0.85097
211.99685,0.84878
212.84162,0.84477
213.67633,0.83471
214.51903,0.8427
215.36552,0.84649
216.22016,0.85464
216.97864,0.75848
217.82721,0.84857
218.68392,0.85671
219.54656,0.86264
220.34918,0.80262
221.15783,0.80865
222.05253,0.8947
222.83097,0.77844
223.62539,0.79442
224.44169,0.8163
225.22829,0.7866
226.03874,0.81045
226.97569,0.93695
227.79026,0.81457
228.58878,0.79852
229.31108,0.7223
230.08347,0.77239
231.29546,1.21199
232.20634,0.91088
233.0791,0.87276
233.87551,0.79641
234.68005,0.80454
235.49663,0.81658
236.30118,0.80455
237.08366,0.78248
237.88018,0.79652
238.70072,0.82054
239.5754,0.87468
240.44401,0.86861
241.08195,0.63794
241.72582,0.64387
242.71882,0.993
243.57746,0.85864
244.29577,0.71831
245.06211,0.76634
245.70997,0.64786
246.66883,0.95886
247.56555,0.89672
248.37415,0.8086
249.09234,0.71819
249.78451,0.69217
250.47064,0.68613
251.15873,0.68809
252.18187,1.02314
253.11071,0.92884
253.80086,0.69015
255.15554,1.35468
255.84364,0.6881
256.62405,0.78041
257.62535,1.0013
258.37369,0.74834
259.05977,0.68608
259.81212,0.75235
260.46201,0.64989
261.29844,0.83643
262.06087,0.76243
263.0278,0.96693
263.90444,0.87664
264.77708,0.87264
265.57168,0.7946
266.45032,0.87864
267.27704,0.82672
